"File_name","PMCID","Entity_Type","Original_set","Comparison_set","Filtered_set"
"patch-27-09-2023-17.api.json","10520278","organism","Chlorella vulgaris;Parachlorella;C. vulgaris;green algae;Green algae;algae;Bacteria","Chlorella vulgaris;Parachlorella;C. vulgaris;green algae;Green algae;algae;Bacteria",""
"patch-27-09-2023-17.api.json","10518292","organism","Moga;Human;Staphylococcus;coronavirus","Human;coronavirus","Moga;Staphylococcus"
"patch-27-09-2023-18.api.json","10513869","disease","endometrioid carcinoma;cancer;secondary carcinomas;cystic tumors;mature cystic teratoma;ovarian carcinomas;borderline ovarian tumors;malignant sex cord-stromal tumors;Tumor;cystadenomas;benign tumor;malignant ovarian tumors;mature cystic teratomas;malignant germ cell tumors;mucinous cystadenocarcinomas;serous cystadenoma;ovarian neoplasms;secondary tumors;tumor;serous carcinomas;benign ovarian neoplasms;benign neoplasms;high-grade serous carcinomas;sex cord-stromal tumors;Mature cystic teratomas;nonneoplastic;Benign tumors;mesenchymal tumors;serous cystadenocarcinoma;carcinoma;germ cell tumors;ovarian tumor;Serous borderline tumors;serous cystadenocarcinomas;tumors;malignancy;cervix cancers;mucinous carcinomas;benign ovarian tumors;malignant tumors;neoplasms;Mature cystic teratoma;Ovarian cancers;Ovarian Cancer;Ovarian Tumors;malignant neoplasms;granulosa cell tumors;benign tumors;ovarian tumors;malignant germ cell tumor;ovarian cancer","endometrioid carcinoma;cancer;secondary carcinomas;cystic tumors;mature cystic teratoma;ovarian carcinomas;borderline ovarian tumors;malignant sex cord-stromal tumors;Tumor;cystadenomas;benign tumor;malignant ovarian tumors;mature cystic teratomas;malignant germ cell tumors;mucinous cystadenocarcinomas;serous cystadenoma;ovarian neoplasms;secondary tumors;tumor;serous carcinomas;benign ovarian neoplasms;benign neoplasms;high-grade serous carcinomas;sex cord-stromal tumors;Mature cystic teratomas;Benign tumors;mesenchymal tumors;serous cystadenocarcinoma;carcinoma;germ cell tumors;ovarian tumor;Serous borderline tumors;serous cystadenocarcinomas;tumors;malignancy;cervix cancers;mucinous carcinomas;benign ovarian tumors;malignant tumors;neoplasms;Mature cystic teratoma;Ovarian cancers;Ovarian Cancer;Ovarian Tumors;malignant neoplasms;granulosa cell tumors;benign tumors;ovarian tumors;malignant germ cell tumor;ovarian cancer","nonneoplastic"
"patch-27-09-2023-18.api.json","10520057","disease","aids","","aids"
"patch-27-09-2023-18.api.json","10515357","gene_protein","PC2;PC1","","PC2;PC1"
"patch-27-09-2023-18.api.json","10513176","gene_protein","BMT;VCR;MTX;thromboplastin;prothrombin","prothrombin","VCR;MTX;thromboplastin;BMT"
"patch-27-09-2023-18.api.json","10477994","organism","influenza virus;human rhinovirus B;Influenza B virus;Haemophilus influenzae;humans;B. catarrhalis;Respiratory Syncytial virus;Bacteria;severe acute respiratory syndrome coronavirus;K. pneumoniae;human rhinovirus;Staphylococcus epidermidis;Klebsiella pneumoniae;Branhamella catarrhalis;B virus;Staphylococcus aureus;Bacillus Calmette Guerin;IBV;H. influenzae;mouse;coronavirus;S. aureus;S. epidermidis;human;Mouse;human rhinovirus C;Streptococcus pneumoniae;bear;human rhinovirus A;S. pneumoniae;rhinovirus;Human;mice;Influenza A virus","influenza virus;human rhinovirus B;Influenza B virus;Haemophilus influenzae;humans;B. catarrhalis;Respiratory Syncytial virus;Bacteria;severe acute respiratory syndrome coronavirus;K. pneumoniae;human rhinovirus;Staphylococcus epidermidis;Klebsiella pneumoniae;Branhamella catarrhalis;B virus;Staphylococcus aureus;Bacillus Calmette Guerin;IBV;H. influenzae;mouse;coronavirus;S. aureus;S. epidermidis;human;human rhinovirus C;Streptococcus pneumoniae;human rhinovirus A;S. pneumoniae;rhinovirus;Human;mice;Influenza A virus","bear;Mouse"
"patch-27-09-2023-18.api.json","10509612","organism","Isa","","Isa"
"patch-27-09-2023-19.api.json","10514392","disease","tracheal stenosis;cancer;tracheal cancer;erosion;neovascularization;atrial fibrillation;anastomotic leakage;cervical abscess;chronic infection;bronchomalacia;acute respiratory failure;adenoid cystic cancers;granulomas;tuberculosis;lung cancer;acute respiratory distress syndrome;tracheal tumors;atelectasis;stenoses;lung edema;infection;relapsed cancer;airway obstruction;laryngeal edema;stenosis;parathyroid cancer;cancers;lung cancers;adenoid cystic carcinomas;granuloma;inflammatory reaction","tracheal stenosis;cancer;tracheal cancer;atrial fibrillation;cervical abscess;chronic infection;bronchomalacia;acute respiratory failure;adenoid cystic cancers;granulomas;tuberculosis;lung cancer;acute respiratory distress syndrome;tracheal tumors;stenoses;infection;laryngeal edema;relapsed cancer;airway obstruction;stenosis;parathyroid cancer;cancers;lung cancers;adenoid cystic carcinomas;granuloma;lung edema","erosion;neovascularization;atelectasis;anastomotic leakage;inflammatory reaction"
"patch-27-09-2023-19.api.json","10514569","disease","sarcoid;Hypertension;dysphagia;paraganglionic tumors;parasympathetic paraganglioma;Blau syndrome;head and neck paraganglioma;cancer;epithelioid granulomas;paraganglioma;Tumors;immunodeficiencies;Rosai-Dorfman disease;multinodular goiter;pheochromocytomas;neoplasm;carotid body paraganglioma;Paraganglioma;tumor;infections;primary neoplasms;Paragangliomas;lymphomas;chronic inflammation;salivary gland tumors;granulomas;gastric cancers;tuberculosis;fibrinoid necrosis;systemic disorders;carcinomas;granulomatous diseases;malignancies;renal cell carcinoma;carotid body tumor;paraganglionic tumor;epithelioid granuloma;vagal paraganglioma;associated conditions;tumors;hyperplastic;malignancy;sarcoidosis;neoplasms;granulomatosis;non-caseating granulomas;metastatic disease;jugular paraganglioma;granulomatous inflammation;neuroendocrine tumor;Hodgkin's disease;lung cancers;hemorrhage;Sarcoid;granuloma;goiter;malignant transformation","sarcoid;Hypertension;paraganglionic tumors;parasympathetic paraganglioma;Blau syndrome;head and neck paraganglioma;cancer;epithelioid granulomas;paraganglioma;Tumors;immunodeficiencies;Rosai-Dorfman disease;multinodular goiter;pheochromocytomas;neoplasm;carotid body paraganglioma;Paraganglioma;tumor;infections;primary neoplasms;lymphomas;salivary gland tumors;granulomas;gastric cancers;tuberculosis;systemic disorders;carcinomas;granulomatous diseases;renal cell carcinoma;paraganglionic tumor;carotid body tumor;epithelioid granuloma;vagal paraganglioma;tumors;sarcoidosis;neoplasms;granulomatosis;non-caseating granulomas;metastatic disease;jugular paraganglioma;granulomatous inflammation;neuroendocrine tumor;Hodgkin's disease;lung cancers;Sarcoid;granuloma;goiter;Paragangliomas","fibrinoid necrosis;dysphagia;malignancies;associated conditions;hemorrhage;hyperplastic;chronic inflammation;malignant transformation;malignancy"
"patch-27-09-2023-19.api.json","10514377","gene_protein","PAP","","PAP"
"patch-27-09-2023-19.api.json","10520324","gene_protein","PC6;SD2;5-HT3","5-HT3","PC6;SD2"
"patch-27-09-2023-19.api.json","10521880","organism","man;Rabbit;rabbit;humans;human;rabbits;Human","man;Rabbit;rabbit;humans;human;rabbits;Human",""
"patch-27-09-2023-19.api.json","10518437","organism","micos","","micos"
"patch-27-09-2023-2.api.json","6025132","disease","myocardial infarction;Cardiovascular Disease;cancer;diabetes;Impaired glucose tolerance;Cardiovascular disease;cardiovascular disease","myocardial infarction;Cardiovascular Disease;cancer;diabetes;Cardiovascular disease;cardiovascular disease","Impaired glucose tolerance"
"patch-27-09-2023-2.api.json","6028407","disease","maxillary retrognathism;splints;atrophy","","maxillary retrognathism;splints;atrophy"
"patch-27-09-2023-2.api.json","6029244","gene_protein","MBP;RDRP;ICP;TPMA;acs;ACS;GPC;BMA","MBP","RDRP;ICP;TPMA;acs;ACS;GPC;BMA"
"patch-27-09-2023-2.api.json","6025030","gene_protein","MG2;CH2;PLA;K12","PLA","MG2;CH2;K12"
"patch-27-09-2023-2.api.json","6010793","organism","horse;soybean;Horse","soybean","horse;Horse"
"patch-27-09-2023-2.api.json","6031886","organism","Mouse;Animals;Bracken;cotton;Escherichia coli;goat;rabbit;nude mice;human;mouse;animals;Human;mice","Mouse;Animals;nude mice;Escherichia coli;goat;rabbit;human;mouse;animals;Human;mice","cotton;Bracken"
"patch-27-09-2023-20.api.json","10522254","disease","vascularization;follicular tumor;hungry bone syndrome;malignant tumors;postoperative complications;hypothyroidism;cancer;thyroid disorders;papillary carcinoma;thyroid diseases;tetany;multinodular goiter;thyroid lymphoma;goiter;hypoparathyroidism;thyroid disease;hyperthyroidism;hypocalcemia","follicular tumor;hungry bone syndrome;malignant tumors;hypothyroidism;cancer;thyroid disorders;papillary carcinoma;thyroid diseases;tetany;multinodular goiter;thyroid lymphoma;goiter;hypoparathyroidism;thyroid disease;hyperthyroidism;hypocalcemia","vascularization;postoperative complications"
"patch-27-09-2023-20.api.json","10515330","disease","mental health disorders;coma;depression;critical illness;trauma;anxiety;emotional distress;critically ill","mental health disorders;depression;critical illness;anxiety;emotional distress;critically ill","coma;trauma"
"patch-27-09-2023-20.api.json","10519979","gene_protein","MAPK11;ZFP36;FGF;YES1;ANKRD40;MAPK14;CNOT3;OLIG2;SMURF1;ROCK1;VIM;EEF1A1;PLXNA4;mir;Vimentin;ATP2A1;PRAS40;NES;VEGF;NRCAM;NFE2L2;Nestin;FACS;TNF-α;p53;TGFBR3;COL5A3;interferon;RAP2A;FRS2;LITAF;matrix metalloproteinase-2;GAD67;NTN1;luciferase;TKT;LIMS1;E2F-3;CXCR4;P2RX5;MT2A;NQO1;SOCS3;Caspase 3;mTOR;IL1A;peroxidase;DICER1;SERPINH1;PSD95;Caspase-3;Annexin V;SOX2;K12;GAPDH;CHRNB2;TNKS2;IGF2BP3;RNase III;RAB21;CACNA1H;PDC;phosphatase;ELAVL2;avidin;ROI;F2RL2;suppressor of cytokine signaling-3;FOS;ALAS1;MAP2;TNF;OTUD4;HRP;IFI44L;TMEM64;4E-BP1;MMP-9;RRAD;S3A;SUCO;GPR35;SEC23A;C Protein;S1A;GDF5;RAD9B;NFKBIZ;NRF2;SPON2;GCLC;PGD;CDKL5;VGLL4;S100B;Luciferase;F12;PARP;caspase-3;TALDO1;UL70;Drosha;TUBB3;KLHL15;β-actin;G6PD;SFT2D2;LRRC58;mammalian target of rapamycin;SKP2;Raptor;MMP-2;CDKN1B;NeuN;CXCL8;MRG;endoribonuclease;BDKRB2;MAP-2","MAPK11;ZFP36;FGF;YES1;ANKRD40;MAPK14;CNOT3;OLIG2;SMURF1;ROCK1;VIM;EEF1A1;PLXNA4;Vimentin;ATP2A1;PRAS40;NES;VEGF;NRCAM;NFE2L2;Nestin;TNF-α;p53;TGFBR3;COL5A3;interferon;RAP2A;FRS2;LITAF;matrix metalloproteinase-2;GAD67;NTN1;luciferase;TKT;LIMS1;E2F-3;CXCR4;P2RX5;MT2A;NQO1;SOCS3;Caspase 3;mTOR;IL1A;peroxidase;DICER1;SERPINH1;PSD95;Caspase-3;Annexin V;SOX2;GAPDH;CHRNB2;TNKS2;IGF2BP3;RNase III;RAB21;CACNA1H;PDC;phosphatase;ELAVL2;avidin;F2RL2;suppressor of cytokine signaling-3;FOS;ALAS1;MAP2;TNF;OTUD4;HRP;IFI44L;TMEM64;4E-BP1;MMP-9;RRAD;SUCO;GPR35;SEC23A;GDF5;RAD9B;NFKBIZ;NRF2;SPON2;GCLC;PGD;CDKL5;VGLL4;S100B;Luciferase;PARP;caspase-3;TALDO1;Drosha;TUBB3;KLHL15;β-actin;G6PD;SFT2D2;LRRC58;mammalian target of rapamycin;SKP2;Raptor;MMP-2;CDKN1B;NeuN;CXCL8;endoribonuclease;BDKRB2;MAP-2","S3A;F12;MRG;C Protein;mir;S1A;UL70;FACS;ROI;K12"
"patch-27-09-2023-20.api.json","10514207","gene_protein","php;CD34;DOG1;PDGFRA;SDHB;FGFR;NF1;BRAF","CD34;DOG1;PDGFRA;SDHB;FGFR;NF1;BRAF","php"
"patch-27-09-2023-20.api.json","10512702","organism","TIV","","TIV"
"patch-27-09-2023-20.api.json","10513138","organism","coffee;human","human","coffee"
"patch-27-09-2023-21.api.json","10521446","disease","Tumour;cancer;classical Hodgkin lymphoma;Tumor;dilated cardiomyopathy;Follicular lymphoma;tumours;tumor;lymphomagenesis;lymphomas;cardiomyopathy;follicular lymphoma;tumour;type 2 diabetes;indolent non-Hodgkin lymphoma;refractory Hodgkin lymphoma;infection;lymphoma;cancers","Tumour;cancer;classical Hodgkin lymphoma;Tumor;dilated cardiomyopathy;Follicular lymphoma;tumours;tumor;lymphomagenesis;lymphomas;cardiomyopathy;follicular lymphoma;tumour;type 2 diabetes;indolent non-Hodgkin lymphoma;refractory Hodgkin lymphoma;infection;lymphoma;cancers",""
"patch-27-09-2023-21.api.json","10517670","disease","respiratory complications;trauma;infections;lipomas;infection;lipoma","infections;infection;lipomas;lipoma","respiratory complications;trauma"
"patch-27-09-2023-21.api.json","10521810","gene_protein","SD2;SARS","","SD2;SARS"
"patch-27-09-2023-21.api.json","10519942","gene_protein","Idd;Rho GTPase-activating protein;FOXP3;Myo9b;IL-6;myosin II;Il4ra;seahorse;IL-17A;Myo9a;MYO9B;ZnT8;MAF;Th1;ENO1;LIMK;RhoGAP;LIM;caspase-3;actin;MACS;IFN-γ;beta Actin;myosin light chain;CTL;Pten;CD86;LPS;Ifngr1;phosphatase and tensin homolog;CD80;Itgax;PTEN;CD44;H2-K;Foxp3;myosin light chain 2;FACS;Seahorse;Rhotekin;TNF-α;LIMK-1;AI4;CD28;IL-1β;Cofilin;PLN;α enolase;GST;protease inhibitor;RBD;Akt;ALR;HLA;CCL21","Idd;Rho GTPase-activating protein;FOXP3;Myo9b;IL-6;myosin II;Il4ra;IL-17A;Myo9a;MYO9B;ZnT8;ENO1;LIMK;RhoGAP;LIM;caspase-3;actin;IFN-γ;beta Actin;myosin light chain;CTL;Pten;CD86;Ifngr1;phosphatase and tensin homolog;CD80;Itgax;PTEN;CD44;Foxp3;myosin light chain 2;Rhotekin;TNF-α;LIMK-1;AI4;CD28;IL-1β;Cofilin;α enolase;GST;protease inhibitor;Akt;ALR;HLA;CCL21","LPS;MAF;Th1;PLN;RBD;MACS;seahorse;H2-K;Seahorse;FACS"
"patch-27-09-2023-21.api.json","10518291","organism","Rat;Mouse;Animals;Rabbit;jack beans;bovine;rat;morphine;Goat;rats;Rats;goat;rabbit;Canavalia brasiliensis;human;animals;horseradish;Medina","Rat;Mouse;Animals;Rabbit;jack beans;rat;goat;Goat;rats;Rats;rabbit;Canavalia brasiliensis;human;animals;horseradish","morphine;bovine;Medina"
"patch-27-09-2023-21.api.json","10518586","organism","coffee;Electron","","coffee;Electron"
"patch-27-09-2023-22.api.json","10515551","disease","multiple organ failure;chronic diseases;cancer;dress;chronic disease;communicable diseases;terminal illness;end-stage kidney disease","multiple organ failure;chronic diseases;cancer;chronic disease;communicable diseases;terminal illness;end-stage kidney disease","dress"
"patch-27-09-2023-22.api.json","10506271","disease","osteophyte;arthritis;rheumatoid arthritis;cartilage degeneration;exsanguination;arthritides;trauma;osteoarthritis;limping;infection;Osteoarthritis;joint inflammation","arthritis;rheumatoid arthritis;osteoarthritis;infection;Osteoarthritis;arthritides","osteophyte;cartilage degeneration;exsanguination;trauma;limping;joint inflammation"
"patch-27-09-2023-22.api.json","10518665","gene_protein","DLC;CH2;co-2;AAE;vis;DMA;ppm","","DMA;CH2;co-2;AAE;vis;DLC;ppm"
"patch-27-09-2023-22.api.json","10521888","gene_protein","div;isn;APA","","div;isn;APA"
"patch-27-09-2023-22.api.json","10513091","organism","Prevotella bivia;Lactobacillus iners;Atopobium vaginae;Trichomonas vaginalis;Mycoplasma;Erysipelatoclostridium;Gardnerella vaginalis;Finegoldia magna;human;Schistosoma;Firmicutes;Mucispirillum;Erysipelotrichaceae;Finegoldia;Sporolactobacillus;Ata;Lactobacillus;mice;HIV","Finegoldia;Trichomonas vaginalis;Sporolactobacillus;HIV;Gardnerella vaginalis;Finegoldia magna;mice;Mycoplasma;Lactobacillus;Prevotella bivia;Erysipelatoclostridium;human;Atopobium vaginae;Lactobacillus iners;Schistosoma;Firmicutes;Mucispirillum;Erysipelotrichaceae","Ata"
"patch-27-09-2023-22.api.json","10515218","organism","humans;Human;human;bovine","humans;Human;human","bovine"
"patch-27-09-2023-23.api.json","10517871","disease","urinary incontinence;recurrent urinary tract infection;Kidney Diseases;sexual abuse;urological diseases;sexual dysfunction;infections;rectal disorders;fibromyalgia;Diabetes;Recurrent urinary tract infections;pelvic pain syndrome;neurological diseases;interstitial cystitis;vestibulodynia;chronic pain;irritable bowel syndrome;pudendal nerve entrapment;trauma;endometriosis;Interstitial cystitis;infection;malignant tumors;obesity;pelvic organ prolapses;dyspareunia;pelvic pain syndromes;nocturia;painful bladder syndrome;genital infections","urinary incontinence;recurrent urinary tract infection;Kidney Diseases;sexual abuse;urological diseases;sexual dysfunction;infections;rectal disorders;fibromyalgia;neurological diseases;pelvic pain syndrome;Recurrent urinary tract infections;interstitial cystitis;vestibulodynia;irritable bowel syndrome;pudendal nerve entrapment;endometriosis;Interstitial cystitis;infection;malignant tumors;obesity;pelvic organ prolapses;pelvic pain syndromes;painful bladder syndrome;genital infections","chronic pain;trauma;dyspareunia;nocturia;Diabetes"
"patch-27-09-2023-23.api.json","10517624","disease","sepsis","sepsis",""
"patch-27-09-2023-23.api.json","10522376","gene_protein","Top3β;RNase H;ribonuclease H;RNAP;RNase H1;micrococcal nuclease;DNA helicase","Top3β;RNase H;ribonuclease H;RNAP;RNase H1;micrococcal nuclease;DNA helicase",""
"patch-27-09-2023-23.api.json","10519081","gene_protein","STOPP;ARS","","STOPP;ARS"
"patch-27-09-2023-23.api.json","10513428","organism","human;rats","human;rats",""
"patch-27-09-2023-23.api.json","10513461","organism","Romboutsia;Rats;Bacteroides;Anaerostipes;Allobaculum;Faecalibacterium;Peptococcaceae;Phascolarctobacterium;Propionibacterium;Shuttleworthia;rats;Shigella;Mitsuokella;Staphylococcus;Human;Veillonellaceae;Haemophilus;Proteobacteria;Mice;Megasphaera;Actinobacteria;Eubacterium-hallii;Ruminococcus;Corynebacterium;Ruminococcaceae;Collinsella;Coprococcus;Fusobacteria;Akkermansia muciniphila;Methanobrevibacter;potato;Lactobacillus;yak;Parasutterella;Oscillospira;mice;Microbiota;Morganella;Eubacterium rectale;Desulfovibrio;Prevotellaceae;Sutterella;Clostridium;Lactobacillus casei;Erwinia;Eubacterium;Prevotella;Firmicutes;Ruminococcus-torques;Pasteurellaceae;Rothia;rice;Streptococcus;Lactobacillus salivarius;Butyrivibrio;Escherichia;Alistipes;Lachnospiraceae;Enterococcus;fish;Lachnospira;Megamonas;Pseudomonas;Cloacibacillus;Klebsiella;Coriobacteriaceae;Eubacteriaceae;human;Bifidobacterium;Enterobacter;Blautia;Burkholderiaceae;Roseburia;Bacillus;Bacteroidetes;Akkermansia;Verrucomicrobia","Haemophilus;Pasteurellaceae;Rothia;Proteobacteria;Rats;Eubacterium rectale;Bacteroides;Desulfovibrio;Streptococcus;Mice;Anaerostipes;Prevotellaceae;Faecalibacterium;Lactobacillus salivarius;Escherichia;Sutterella;Actinobacteria;Eubacterium-hallii;Peptococcaceae;Lachnospiraceae;Ruminococcus;Enterococcus;Corynebacterium;Clostridium;Ruminococcaceae;Lachnospira;Coprococcus;fish;Phascolarctobacterium;Fusobacteria;Propionibacterium;Klebsiella;Coriobacteriaceae;Shuttleworthia;rats;Eubacteriaceae;Eubacterium;Lactobacillus casei;human;Prevotella;Firmicutes;Bifidobacterium;Enterobacter;Ruminococcus-torques;Blautia;Shigella;Akkermansia muciniphila;Methanobrevibacter;potato;Roseburia;Lactobacillus;Bacillus;Bacteroidetes;Akkermansia;Verrucomicrobia;Parasutterella;Human;mice;Microbiota","Veillonellaceae;Morganella;Megamonas;Pseudomonas;Alistipes;Cloacibacillus;Mitsuokella;Burkholderiaceae;Romboutsia;yak;Erwinia;Oscillospira;rice;Butyrivibrio;Staphylococcus;Allobaculum;Megasphaera;Collinsella"
"patch-27-09-2023-3.api.json","6022320","disease","tuberculosis;chronic lung disease;respiratory diseases;lung disease;lung cancer;Pulmonary Tuberculosis;infections;acute pneumonia;pulmonary tuberculosis;infection;chronic obstructive lung disease;bronchiectasis","tuberculosis;chronic lung disease;respiratory diseases;lung disease;lung cancer;Pulmonary Tuberculosis;infections;acute pneumonia;pulmonary tuberculosis;infection;chronic obstructive lung disease;bronchiectasis",""
"patch-27-09-2023-3.api.json","6014481","disease","end-stage renal disease;diabetes;hyperplasia;vascular lesions;atherosclerosis;arteriovenous fistula thrombosis;end-stage renal failure;diabetic nephropathy;angiosclerosis;Diabetes;struck;postoperative fistula;primary disease;dysplasia;thrombotic;infection;stenosis;hyperlipemia;chronic kidney disease;arteriosclerosis;hypoalbuminemia;hyperglycemia","hyperlipemia;chronic kidney disease;end-stage renal disease;diabetes;atherosclerosis;arteriovenous fistula thrombosis;postoperative fistula;arteriosclerosis;hypoalbuminemia;end-stage renal failure;diabetic nephropathy;angiosclerosis;Diabetes;infection;hyperglycemia","struck;stenosis;vascular lesions;primary disease;dysplasia;thrombotic;hyperplasia"
"patch-27-09-2023-3.api.json","6028928","gene_protein","PRR;α-gal;CD40L;PAMP;α-1;C-type lectins;galectin-3;TSLP;serum albumin;CD20;lectin;IL-33;lipocalins;phospholipase A2;alpha-gal;Lectins;galectins;IL-25","PRR;α-gal;CD40L;α-1;C-type lectins;galectin-3;TSLP;serum albumin;CD20;lectin;IL-33;lipocalins;phospholipase A2;alpha-gal;Lectins;galectins;IL-25","PAMP"
"patch-27-09-2023-3.api.json","6026473","gene_protein","RAA","","RAA"
"patch-27-09-2023-3.api.json","6028364","organism","man;Radix","man;Radix",""
"patch-27-09-2023-3.api.json","6028909","organism","tobacco;animals","animals","tobacco"
"patch-27-09-2023-4.api.json","6019837","disease","tuberculous pleuritis;infection;tuberculous pleurisy;Tuberculosis;tuberculous pleural effusion;Tuberculous pleurisy;pleural tuberculosis;granulomas","tuberculous pleuritis;infection;tuberculous pleurisy;Tuberculosis;tuberculous pleural effusion;Tuberculous pleurisy;pleural tuberculosis;granulomas",""
"patch-27-09-2023-4.api.json","6027344","disease","aids;chronic gastritis;eosinophilia;infect;dysentery;parasitic infections;infections;Infection;Gastrointestinal infections;gastritis;pathogen transmission;necrotic enteritis;gastric cancer;hyperplasia;animal diseases;cell invasion;infection","chronic gastritis;eosinophilia;infect;dysentery;parasitic infections;infections;Infection;Gastrointestinal infections;gastritis;gastric cancer;necrotic enteritis;animal diseases;infection","aids;cell invasion;pathogen transmission;hyperplasia"
"patch-27-09-2023-4.api.json","6024793","gene_protein","antimicrobial peptides;EAR;IL-6;CD81;IL-2;A10;Con A;C-reactive protein;IL-8;IL-13;Th1;TNFα;TNF;tumor necrosis factor;TNF-α;CD14;IL-1β;IL-10;CD19;IL-4;IFN-γ","antimicrobial peptides;IL-6;CD81;IL-2;A10;Con A;C-reactive protein;IL-8;IL-13;TNFα;TNF;tumor necrosis factor;TNF-α;CD14;IL-1β;IL-10;CD19;IL-4;IFN-γ","Th1;EAR"
"patch-27-09-2023-4.api.json","6013329","gene_protein","ACE-1;flp;gil","","ACE-1;flp;gil"
"patch-27-09-2023-4.api.json","6027303","organism","Arugula;Barbarea verna;apple;kohlrabi;Nasturtium officinale;Alyssum;Black mustard;Malcolmia maritima;Myrica rubra;Matthiola incana;white mustard;Raphanus;Arabidopsis;Botrytis;Rosaceae;plants;Brassica;B. napus;Prunus avium;Brassica nigra;Brassica rapa;Thlaspi caerulescens;angiosperms;Eruca sativa;Eruca vesicaria;Plants;White mustard;Cheiranthus cheiri;Crambe;B. oleracea;Electron;canola;Iberis amara;cauliflower;cabbage;Thlaspi;Mammoth;Pelargonium;Brassica carinata;Diplotaxis erucoides;woad;Brassica napus;upland cress;T. arvense;Cabbage;Malcolmia;radish;B. rapa;Lobularia maritima;Arabidopsis thaliana;B. nigra;Brassica juncea;Cardamine hirsuta;Canola;Isatis;Brassicaceae;Brassica Oleracea;Miltoniopsis;Isatis tinctoria;Watercress;Hairy bittercress;Lepidium sativum;Taxus baccata;monocots;broccoli;T. caerulescens;Crambe maritima;kale;Brassica oleracea;Lunaria;Diplotaxis muralis;Syzygium samarangense;Wallflower;eudicots","apple;kohlrabi;Alyssum;Black mustard;Malcolmia maritima;Myrica rubra;white mustard;Raphanus;Arabidopsis;Botrytis;Rosaceae;plants;Brassica;B. napus;Prunus avium;Brassica nigra;Brassica rapa;Thlaspi caerulescens;angiosperms;Eruca sativa;Eruca vesicaria;Plants;White mustard;Cheiranthus cheiri;Crambe;B. oleracea;canola;Iberis amara;cauliflower;cabbage;Thlaspi;Mammoth;Pelargonium;Brassica carinata;Diplotaxis erucoides;Brassica napus;T. arvense;Cabbage;Malcolmia;radish;B. rapa;Lobularia maritima;Arabidopsis thaliana;B. nigra;Brassica juncea;Cardamine hirsuta;Canola;Isatis;Brassicaceae;Brassica Oleracea;Miltoniopsis;Isatis tinctoria;Lepidium sativum;Taxus baccata;monocots;broccoli;T. caerulescens;Brassica oleracea;Diplotaxis muralis;Syzygium samarangense;eudicots","Arugula;Barbarea verna;Watercress;kale;Nasturtium officinale;woad;Hairy bittercress;Matthiola incana;upland cress;Crambe maritima;Lunaria;Wallflower;Electron"
"patch-27-09-2023-4.api.json","6023195","organism","tobacco;human;Rabbit","human;Rabbit","tobacco"
"patch-27-09-2023-5.api.json","6035247","disease","nystagmus;vertigo;defect;bone loss;Tullio phenomenon;defects;enlarged vestibular aqueduct;ocular nystagmus","vertigo;nystagmus;ocular nystagmus","defect;bone loss;defects;Tullio phenomenon;enlarged vestibular aqueduct"
"patch-27-09-2023-5.api.json","6017083","disease","cancer;diabetes;sarcoma-180;Tumor;squamous cell carcinoma;lung carcinoma;chronic diseases;chronic myelogenous leukemia;tumor;mammary carcinoma;stomach disorders;carcinoma;coronary heart diseases;prostatic adenoma;nasopharyngeal carcinoma;benign prostatic hyperplasia;Enzyme Inhibition;promyelocytic leukemia;colon adenocarcinoma;prostate diseases;gastrointestinal disorders;salivary gland tumor;cancers;cardiovascular diseases;prostate cancer;arteriosclerosis;herpes;inflammatory diseases;bacterial resistance;prostate carcinoma","cancer;diabetes;sarcoma-180;Tumor;squamous cell carcinoma;lung carcinoma;chronic diseases;chronic myelogenous leukemia;tumor;mammary carcinoma;stomach disorders;carcinoma;coronary heart diseases;prostatic adenoma;nasopharyngeal carcinoma;benign prostatic hyperplasia;promyelocytic leukemia;colon adenocarcinoma;prostate diseases;gastrointestinal disorders;salivary gland tumor;cancers;cardiovascular diseases;prostate cancer;arteriosclerosis;inflammatory diseases;prostate carcinoma","bacterial resistance;Enzyme Inhibition;herpes"
"patch-27-09-2023-5.api.json","6022022","gene_protein","S19","","S19"
"patch-27-09-2023-5.api.json","6032198","gene_protein","GAPDH;TGF-β1;PI3K;growth factor;Smad2;fibronectin;HCT;E-cadherin;Protein Kinase B;MS2;MAPK;vimentin;HCC;ZEB1;protein kinase B;Mammalian Target of Rapamycin;mTOR;TβRII;glyceraldehyde 3-phosphate dehydrogenase;Rac1;N-cadherin;Smad3;mammalian target of rapamycin;HRP;MMP-2;MMP-9;peroxidase;Growth Factor;Transforming Growth Factor-β1;EMT;serum albumin;Akt;TβRI","GAPDH;TGF-β1;PI3K;growth factor;Smad2;fibronectin;E-cadherin;Protein Kinase B;MAPK;vimentin;ZEB1;protein kinase B;Mammalian Target of Rapamycin;mTOR;TβRII;glyceraldehyde 3-phosphate dehydrogenase;Rac1;N-cadherin;Smad3;mammalian target of rapamycin;HRP;MMP-2;MMP-9;peroxidase;Growth Factor;Transforming Growth Factor-β1;serum albumin;Akt;TβRI","HCT;EMT;MS2;HCC"
"patch-27-09-2023-5.api.json","6111497","organism","Curcuma longa;turmeric","Curcuma longa;turmeric",""
"patch-27-09-2023-5.api.json","6112657","organism","donkey;rat;human;mouse;Human","donkey;rat;human;mouse;Human",""
